Game ID,Puzzle Date,Group Name,Group Level,Word
syn-24,2022-01-25,THINGS YOU CAN 'THROW' (IN SPORTS OR FIGURATIVELY),2,SHADE
syn-24,2022-01-25,___ SUIT (LEGAL TERM OR PLAYING CARD),3,LAW
syn-24,2022-01-25,___ SUIT (LEGAL TERM OR PLAYING CARD),3,HEART
syn-24,2022-01-25,___ SUIT (LEGAL TERM OR PLAYING CARD),3,CLUB
syn-24,2022-01-25,___ SUIT (LEGAL TERM OR PLAYING CARD),3,DIAMOND
syn-25,2022-01-26,THINGS THAT ARE FLAT,0,PANCAKE
syn-25,2022-01-26,THINGS THAT ARE FLAT,0,TIRE
syn-25,2022-01-26,THINGS THAT ARE FLAT,0,SODA
syn-25,2022-01-26,THINGS THAT ARE FLAT,0,AFFECT
syn-25,2022-01-26,THINGS YOU CAN BEAT,1,EGGS
syn-25,2022-01-26,THINGS YOU CAN BEAT,1,DRUMS
syn-25,2022-01-26,THINGS YOU CAN BEAT,1,ODDS
syn-25,2022-01-26,THINGS YOU CAN BEAT,1,DEAD HORSE
syn-25,2022-01-26,WORDS THAT FOLLOW 'TREE',2,HOUSE
syn-25,2022-01-26,WORDS THAT FOLLOW 'TREE',2,FROG
syn-25,2022-01-26,WORDS THAT FOLLOW 'TREE',2,HUGGER
syn-25,2022-01-26,WORDS THAT FOLLOW 'TREE',2,STUMP
syn-25,2022-01-26,FAMOUS ROBERTS SHARING A FIRST NAME,3,DOWNEY
syn-25,2022-01-26,FAMOUS ROBERTS SHARING A FIRST NAME,3,DUVALL
syn-25,2022-01-26,FAMOUS ROBERTS SHARING A FIRST NAME,3,PATTINSON
syn-25,2022-01-26,FAMOUS ROBERTS SHARING A FIRST NAME,3,DE NIRO
syn-26,2022-01-27,TOOLS FOR BUILDING/REPAIR,0,HAMMER
syn-26,2022-01-27,TOOLS FOR BUILDING/REPAIR,0,WRENCH
syn-26,2022-01-27,TOOLS FOR BUILDING/REPAIR,0,DRILL
syn-26,2022-01-27,TOOLS FOR BUILDING/REPAIR,0,SAW
syn-26,2022-01-27,FRUITS WITH PITS,1,PEACH
syn-26,2022-01-27,FRUITS WITH PITS,1,PLUM
syn-26,2022-01-27,FRUITS WITH PITS,1,CHERRY
syn-26,2022-01-27,FRUITS WITH PITS,1,APRICOT
syn-26,2022-01-27,THINGS THAT CAN PRECEDE 'WOOD',2,DOGWOOD
syn-26,2022-01-27,THINGS THAT CAN PRECEDE 'WOOD',2,HARDWOOD
syn-26,2022-01-27,THINGS THAT CAN PRECEDE 'WOOD',2,DRIFTWOOD
syn-26,2022-01-27,THINGS THAT CAN PRECEDE 'WOOD',2,DEADWOOD
syn-26,2022-01-27,WORDS HIDING A MEASUREMENT,3,HAMPER
syn-26,2022-01-27,WORDS HIDING A MEASUREMENT,3,WRENCHING
syn-26,2022-01-27,WORDS HIDING A MEASUREMENT,3,SAPPHIRE
syn-26,2022-01-27,WORDS HIDING A MEASUREMENT,3,DRILLING
syn-27,2022-01-28,THINGS THAT ARE SLICED,0,BREAD
syn-27,2022-01-28,THINGS THAT ARE SLICED,0,PIZZA
syn-27,2022-01-28,THINGS THAT ARE SLICED,0,CHEESE
syn-27,2022-01-28,THINGS THAT ARE SLICED,0,TOMATO
syn-27,2022-01-28,WORDS THAT FOLLOW 'STRAWBERRY',1,JAM
syn-27,2022-01-28,WORDS THAT FOLLOW 'STRAWBERRY',1,SHORTCAKE
syn-27,2022-01-28,WORDS THAT FOLLOW 'STRAWBERRY',1,FIELDS
syn-27,2022-01-28,WORDS THAT FOLLOW 'STRAWBERRY',1,BLONDE
syn-27,2022-01-28,COUNTRIES WITH DOUBLE LETTERS IN NAME,2,GREECE
syn-27,2022-01-28,COUNTRIES WITH DOUBLE LETTERS IN NAME,2,FINLAND
syn-27,2022-01-28,COUNTRIES WITH DOUBLE LETTERS IN NAME,2,BAHAMAS
syn-27,2022-01-28,COUNTRIES WITH DOUBLE LETTERS IN NAME,2,VENEZUELA
syn-27,2022-01-28,DRAG QUEENS KNOWN BY FIRST NAME ONLY,3,TAMMIE
syn-27,2022-01-28,DRAG QUEENS KNOWN BY FIRST NAME ONLY,3,ALASKA
syn-27,2022-01-28,DRAG QUEENS KNOWN BY FIRST NAME ONLY,3,DETOX
syn-27,2022-01-28,DRAG QUEENS KNOWN BY FIRST NAME ONLY,3,MANILA
syn-28,2022-01-01,THINGS THAT ARE BITTER,0,ALMOND
syn-28,2022-01-01,THINGS THAT ARE BITTER,0,MELON
syn-28,2022-01-01,THINGS THAT ARE BITTER,0,CHOCOLATE
syn-28,2022-01-01,THINGS THAT ARE BITTER,0,COFFEE
syn-28,2022-01-01,CHESS PIECES,1,KNIGHT
syn-28,2022-01-01,CHESS PIECES,1,BISHOP
syn-28,2022-01-01,CHESS PIECES,1,ROOK
syn-28,2022-01-01,CHESS PIECES,1,PAWN
syn-28,2022-01-01,WORDS THAT FOLLOW 'DARK',2,HORSE
syn-28,2022-01-01,WORDS THAT FOLLOW 'DARK',2,MATTER
syn-28,2022-01-01,WORDS THAT FOLLOW 'DARK',2,WEB
syn-28,2022-01-01,WORDS THAT FOLLOW 'DARK',2,AGES
syn-28,2022-01-01,ACTRESSES NAMED KATE,3,WINSLET
syn-28,2022-01-01,ACTRESSES NAMED KATE,3,HUDSON
syn-28,2022-01-01,ACTRESSES NAMED KATE,3,MOSS
syn-28,2022-01-01,ACTRESSES NAMED KATE,3,BLANCHETT
syn-29,2022-01-02,THINGS THAT ARE MOLDY,0,BREAD
syn-29,2022-01-02,THINGS THAT ARE MOLDY,0,CHEESE
syn-29,2022-01-02,THINGS THAT ARE MOLDY,0,BASEMENT
syn-29,2022-01-02,THINGS THAT ARE MOLDY,0,FRUIT
syn-29,2022-01-02,WORDS THAT FOLLOW 'CUTTING',1,EDGE
syn-29,2022-01-02,WORDS THAT FOLLOW 'CUTTING',1,BOARD
syn-29,2022-01-02,WORDS THAT FOLLOW 'CUTTING',1,ROOM
syn-29,2022-01-02,WORDS THAT FOLLOW 'CUTTING',1,TORCH
syn-29,2022-01-02,FAMOUS NATHANS,2,HALE
syn-29,2022-01-02,FAMOUS NATHANS,2,DRAKE
syn-29,2022-01-02,FAMOUS NATHANS,2,FILLION
syn-29,2022-01-02,FAMOUS NATHANS,2,LANE
syn-29,2022-01-02,WORDS HIDING 'ORE',3,FORECAST
syn-29,2022-01-02,WORDS HIDING 'ORE',3,STORAGE
syn-29,2022-01-02,WORDS HIDING 'ORE',3,MOREOVER
syn-29,2022-01-02,WORDS HIDING 'ORE',3,CORRIDOR
syn-30,2022-01-03,LARGE BODIES OF WATER,0,OCEAN
syn-30,2022-01-03,LARGE BODIES OF WATER,0,SEA
syn-30,2022-01-03,LARGE BODIES OF WATER,0,GULF
syn-30,2022-01-03,LARGE BODIES OF WATER,0,STRAIT
syn-30,2022-01-03,WORDS THAT FOLLOW 'SOUND',1,BARRIER
syn-30,2022-01-03,WORDS THAT FOLLOW 'SOUND',1,CHECK
syn-30,2022-01-03,WORDS THAT FOLLOW 'SOUND',1,BITE
syn-30,2022-01-03,WORDS THAT FOLLOW 'SOUND',1,BOARD
syn-30,2022-01-03,COFFEE SHOP ORDERS,2,LATTE
syn-30,2022-01-03,COFFEE SHOP ORDERS,2,MOCHA
syn-30,2022-01-03,COFFEE SHOP ORDERS,2,AMERICANO
syn-30,2022-01-03,COFFEE SHOP ORDERS,2,CORTADO
syn-30,2022-01-03,REMOVE 'S' FROM A WORD TO GET A WORD MEANING 'REMOVE',3,STRIP
syn-30,2022-01-03,REMOVE 'S' FROM A WORD TO GET A WORD MEANING 'REMOVE',3,SCRAPE
syn-30,2022-01-03,REMOVE 'S' FROM A WORD TO GET A WORD MEANING 'REMOVE',3,SCRATCH
syn-30,2022-01-03,REMOVE 'S' FROM A WORD TO GET A WORD MEANING 'REMOVE',3,SKIM
syn-31,2022-01-04,THINGS YOU WEAR ON YOUR FEET,0,BOOT
syn-31,2022-01-04,THINGS YOU WEAR ON YOUR FEET,0,SANDAL
syn-31,2022-01-04,THINGS YOU WEAR ON YOUR FEET,0,SLIPPER
syn-31,2022-01-04,THINGS YOU WEAR ON YOUR FEET,0,LOAFER
syn-31,2022-01-04,SYNONYMS FOR CHEAT,1,SWINDLE
syn-31,2022-01-04,SYNONYMS FOR CHEAT,1,DUPE
syn-31,2022-01-04,SYNONYMS FOR CHEAT,1,FLEECE
syn-31,2022-01-04,SYNONYMS FOR CHEAT,1,CON
syn-31,2022-01-04,CARD GAME TERMS,2,BLUFF
syn-31,2022-01-04,CARD GAME TERMS,2,ANTE
syn-31,2022-01-04,CARD GAME TERMS,2,TRUMP
syn-31,2022-01-04,CARD GAME TERMS,2,FOLD
syn-31,2022-01-04,"WORDS HIDING ""ART"" INSIDE",3,DEPART
syn-31,2022-01-04,"WORDS HIDING ""ART"" INSIDE",3,TARTAN
syn-31,2022-01-04,"WORDS HIDING ""ART"" INSIDE",3,SPARTAN
syn-31,2022-01-04,"WORDS HIDING ""ART"" INSIDE",3,CHARTER
syn-32,2022-01-05,TYPES OF SANDWICHES,0,CLUB
syn-32,2022-01-05,TYPES OF SANDWICHES,0,HERO
syn-32,2022-01-05,TYPES OF SANDWICHES,0,PANINI
syn-32,2022-01-05,TYPES OF SANDWICHES,0,WRAP
syn-32,2022-01-05,"THINGS THAT CAN BE ""FRENCH""",1,TOAST
syn-32,2022-01-05,"THINGS THAT CAN BE ""FRENCH""",1,KISS
syn-32,2022-01-05,"THINGS THAT CAN BE ""FRENCH""",1,HORN
syn-32,2022-01-05,"THINGS THAT CAN BE ""FRENCH""",1,FRIES
syn-32,2022-01-05,WORDS HIDING A BODY OF WATER INSIDE,2,SEASHORE
syn-32,2022-01-05,WORDS HIDING A BODY OF WATER INSIDE,2,RIOTER
syn-32,2022-01-05,WORDS HIDING A BODY OF WATER INSIDE,2,BAYONET
syn-32,2022-01-05,WORDS HIDING A BODY OF WATER INSIDE,2,LAGOON
syn-32,2022-01-05,"THINGS THAT FOLLOW ""SALT"" IN TITLES",3,BAKED
syn-32,2022-01-05,"THINGS THAT FOLLOW ""SALT"" IN TITLES",3,LIFE
syn-32,2022-01-05,"THINGS THAT FOLLOW ""SALT"" IN TITLES",3,LAKE
syn-32,2022-01-05,"THINGS THAT FOLLOW ""SALT"" IN TITLES",3,PETER
syn-33,2022-01-06,BREAKFAST ITEMS,0,BACON
syn-33,2022-01-06,BREAKFAST ITEMS,0,TOAST
syn-33,2022-01-06,BREAKFAST ITEMS,0,EGGS
syn-33,2022-01-06,BREAKFAST ITEMS,0,PANCAKES
syn-33,2022-01-06,SYNONYMS FOR TIRED,1,BEAT
syn-33,2022-01-06,SYNONYMS FOR TIRED,1,WIPED
syn-33,2022-01-06,SYNONYMS FOR TIRED,1,DRAINED
syn-33,2022-01-06,SYNONYMS FOR TIRED,1,SPENT
syn-33,2022-01-06,THINGS THAT CAN FOLLOW 'COLD',2,SNAP
syn-33,2022-01-06,THINGS THAT CAN FOLLOW 'COLD',2,SHOULDER
syn-33,2022-01-06,THINGS THAT CAN FOLLOW 'COLD',2,BREW
syn-33,2022-01-06,THINGS THAT CAN FOLLOW 'COLD',2,CASE
syn-33,2022-01-06,LAST NAMES PRECEDED BY 'DANNY',3,OCEAN
syn-33,2022-01-06,LAST NAMES PRECEDED BY 'DANNY',3,DEVITO
syn-33,2022-01-06,LAST NAMES PRECEDED BY 'DANNY',3,PHANTOM
syn-33,2022-01-06,LAST NAMES PRECEDED BY 'DANNY',3,GLOVER
syn-34,2022-01-07,PIECES OF MAIL,0,LETTER
syn-34,2022-01-07,PIECES OF MAIL,0,POSTCARD
syn-34,2022-01-07,PIECES OF MAIL,0,PACKAGE
syn-34,2022-01-07,PIECES OF MAIL,0,BILL
syn-34,2022-01-07,THINGS THAT BOUNCE,1,BALL
syn-34,2022-01-07,THINGS THAT BOUNCE,1,TRAMPOLINE
syn-34,2022-01-07,THINGS THAT BOUNCE,1,SPRING
syn-34,2022-01-07,THINGS THAT BOUNCE,1,CHECK
syn-34,2022-01-07,PRECEDE 'COAT',2,RAIN
syn-34,2022-01-07,PRECEDE 'COAT',2,PETTY
syn-34,2022-01-07,PRECEDE 'COAT',2,GREAT
syn-34,2022-01-07,PRECEDE 'COAT',2,WAIST
syn-34,2022-01-07,FOLLOW 'BEAT',3,GENERATION
syn-34,2022-01-07,FOLLOW 'BEAT',3,POET
syn-34,2022-01-07,FOLLOW 'BEAT',3,AROUND
syn-34,2022-01-07,FOLLOW 'BEAT',3,DEAD
syn-35,2022-01-08,COOKING UTENSILS,0,WHISK
syn-35,2022-01-08,COOKING UTENSILS,0,SPATULA
syn-35,2022-01-08,COOKING UTENSILS,0,TONGS
syn-35,2022-01-08,COOKING UTENSILS,0,LADLE
syn-35,2022-01-08,THINGS THAT ARE BEATEN,1,DRUMS
syn-35,2022-01-08,THINGS THAT ARE BEATEN,1,EGGS
syn-35,2022-01-08,THINGS THAT ARE BEATEN,1,CARPET
syn-35,2022-01-08,THINGS THAT ARE BEATEN,1,DEAD HORSE
syn-35,2022-01-08,WORDS THAT FOLLOW 'FRENCH',2,TOAST
syn-35,2022-01-08,WORDS THAT FOLLOW 'FRENCH',2,HORN
syn-35,2022-01-08,WORDS THAT FOLLOW 'FRENCH',2,KISS
syn-35,2022-01-08,WORDS THAT FOLLOW 'FRENCH',2,BULLDOG
syn-35,2022-01-08,STEPHENS/STEVENS (FIRST NAME SHARED BY CELEBRITIES),3,SPIELBERG
syn-35,2022-01-08,STEPHENS/STEVENS (FIRST NAME SHARED BY CELEBRITIES),3,COLBERT
syn-35,2022-01-08,STEPHENS/STEVENS (FIRST NAME SHARED BY CELEBRITIES),3,TYLER
syn-35,2022-01-08,STEPHENS/STEVENS (FIRST NAME SHARED BY CELEBRITIES),3,SODERBERGH
syn-36,2022-01-09,SYNONYMS FOR THIN,0,GAUNT
syn-36,2022-01-09,SYNONYMS FOR THIN,0,LEAN
syn-36,2022-01-09,SYNONYMS FOR THIN,0,SKINNY
syn-36,2022-01-09,SYNONYMS FOR THIN,0,SCRAWNY
syn-36,2022-01-09,THINGS YOU CAN DO TO A HORSE,1,BRIDLE
syn-36,2022-01-09,THINGS YOU CAN DO TO A HORSE,1,SADDLE
syn-36,2022-01-09,THINGS YOU CAN DO TO A HORSE,1,HALTER
syn-36,2022-01-09,THINGS YOU CAN DO TO A HORSE,1,MOUNT
syn-36,2022-01-09,COCKTAIL NAMES CONTAINING COLORS,2,BLUE LAGOON
syn-36,2022-01-09,COCKTAIL NAMES CONTAINING COLORS,2,RED SNAPPER
syn-36,2022-01-09,COCKTAIL NAMES CONTAINING COLORS,2,PINK LADY
syn-36,2022-01-09,COCKTAIL NAMES CONTAINING COLORS,2,GREEN DRAGON
syn-36,2022-01-09,FOLLOWED BY 'COAT' FOR A TYPE OF OUTERWEAR,3,RAIN
syn-36,2022-01-09,FOLLOWED BY 'COAT' FOR A TYPE OF OUTERWEAR,3,OVER
syn-36,2022-01-09,FOLLOWED BY 'COAT' FOR A TYPE OF OUTERWEAR,3,DRESS
syn-36,2022-01-09,FOLLOWED BY 'COAT' FOR A TYPE OF OUTERWEAR,3,PEA
syn-37,2022-01-10,FROZEN DESSERTS,0,GELATO
syn-37,2022-01-10,FROZEN DESSERTS,0,SORBET
syn-37,2022-01-10,FROZEN DESSERTS,0,POPSICLE
syn-37,2022-01-10,FROZEN DESSERTS,0,FROZEN YOGURT
syn-37,2022-01-10,THINGS THAT CAN BE CRACKED,1,CODE
syn-37,2022-01-10,THINGS THAT CAN BE CRACKED,1,CASE
syn-37,2022-01-10,THINGS THAT CAN BE CRACKED,1,JOKE
syn-37,2022-01-10,THINGS THAT CAN BE CRACKED,1,SAFE
syn-37,2022-01-10,WORDS THAT FOLLOW 'DEEP',2,END
syn-37,2022-01-10,WORDS THAT FOLLOW 'DEEP',2,DIVE
syn-37,2022-01-10,WORDS THAT FOLLOW 'DEEP',2,POCKET
syn-37,2022-01-10,WORDS THAT FOLLOW 'DEEP',2,BREATH
syn-37,2022-01-10,CELEBRITIES NAMED RYAN,3,GOSLING
syn-37,2022-01-10,CELEBRITIES NAMED RYAN,3,REYNOLDS
syn-37,2022-01-10,CELEBRITIES NAMED RYAN,3,PHILLIPE
syn-37,2022-01-10,CELEBRITIES NAMED RYAN,3,SEACREST
syn-38,2022-01-11,THINGS THAT ARE SOUR,0,LEMON
syn-38,2022-01-11,THINGS THAT ARE SOUR,0,VINEGAR
syn-38,2022-01-11,THINGS THAT ARE SOUR,0,YOGURT
syn-38,2022-01-11,THINGS THAT ARE SOUR,0,PICKLE
syn-38,2022-01-11,SYNONYMS FOR STEAL,1,NICKED
syn-38,2022-01-11,SYNONYMS FOR STEAL,1,SWIPED
syn-38,2022-01-11,SYNONYMS FOR STEAL,1,FILCHED
syn-38,2022-01-11,SYNONYMS FOR STEAL,1,PINCHED
syn-38,2022-01-11,GAME SHOWS WITH MONETARY PRIZES,2,JEOPARDY
syn-38,2022-01-11,GAME SHOWS WITH MONETARY PRIZES,2,WHEEL
syn-38,2022-01-11,GAME SHOWS WITH MONETARY PRIZES,2,PRICE
syn-38,2022-01-11,GAME SHOWS WITH MONETARY PRIZES,2,FEUD
syn-38,2022-01-11,WORDS THAT PRECEDE 'AWAY',3,GIVE
syn-38,2022-01-11,WORDS THAT PRECEDE 'AWAY',3,PASS
syn-38,2022-01-11,WORDS THAT PRECEDE 'AWAY',3,SQUIRREL
syn-38,2022-01-11,WORDS THAT PRECEDE 'AWAY',3,STASH
syn-39,2022-01-12,SYNONYMS FOR SHABBY,0,TATTY
syn-39,2022-01-12,SYNONYMS FOR SHABBY,0,WORN
syn-39,2022-01-12,SYNONYMS FOR SHABBY,0,DINGY
syn-39,2022-01-12,SYNONYMS FOR SHABBY,0,TATTERED
syn-39,2022-01-12,THINGS THAT COME IN PODS,1,COCOA
syn-39,2022-01-12,THINGS THAT COME IN PODS,1,VANILLA
syn-39,2022-01-12,THINGS THAT COME IN PODS,1,PEAS
syn-39,2022-01-12,THINGS THAT COME IN PODS,1,COFFEE
syn-39,2022-01-12,JOBS WITH DOUBLE LETTERS (CONSECUTIVE),2,POTTER
syn-39,2022-01-12,JOBS WITH DOUBLE LETTERS (CONSECUTIVE),2,MILLER
syn-39,2022-01-12,JOBS WITH DOUBLE LETTERS (CONSECUTIVE),2,BUTLER
syn-39,2022-01-12,JOBS WITH DOUBLE LETTERS (CONSECUTIVE),2,SETTER
syn-39,2022-01-12,WORDS THAT FOLLOW 'SLEEPING',3,BAG
syn-39,2022-01-12,WORDS THAT FOLLOW 'SLEEPING',3,GIANT
syn-39,2022-01-12,WORDS THAT FOLLOW 'SLEEPING',3,BEAUTY
syn-39,2022-01-12,WORDS THAT FOLLOW 'SLEEPING',3,CAR
syn-40,2022-01-13,LARGE CATS,0,LION
syn-40,2022-01-13,LARGE CATS,0,TIGER
syn-40,2022-01-13,LARGE CATS,0,LEOPARD
syn-40,2022-01-13,LARGE CATS,0,COUGAR
syn-40,2022-01-13,THINGS THAT ARE SERVED HOT,1,TEA
syn-40,2022-01-13,THINGS THAT ARE SERVED HOT,1,SOUP
syn-40,2022-01-13,THINGS THAT ARE SERVED HOT,1,COFFEE
syn-40,2022-01-13,THINGS THAT ARE SERVED HOT,1,STEW
syn-40,2022-01-13,___ VEGAS,2,LAS
syn-40,2022-01-13,___ VEGAS,2,OLD
syn-40,2022-01-13,___ VEGAS,2,WEST
syn-40,2022-01-13,___ VEGAS,2,FORT
syn-40,2022-01-13,CELEBRITIES NAMED KEVIN,3,HART
syn-40,2022-01-13,CELEBRITIES NAMED KEVIN,3,BACON
syn-40,2022-01-13,CELEBRITIES NAMED KEVIN,3,SPACEY
syn-40,2022-01-13,CELEBRITIES NAMED KEVIN,3,JAMES
syn-41,2022-01-14,PARTS OF A FLOWER,0,PETAL
syn-41,2022-01-14,PARTS OF A FLOWER,0,STEM
syn-41,2022-01-14,PARTS OF A FLOWER,0,SEPAL
syn-41,2022-01-14,PARTS OF A FLOWER,0,STAMEN
syn-41,2022-01-14,THINGS THAT ARE CRISPY,1,BACON
syn-41,2022-01-14,THINGS THAT ARE CRISPY,1,CHIP
syn-41,2022-01-14,THINGS THAT ARE CRISPY,1,CRACKER
syn-41,2022-01-14,THINGS THAT ARE CRISPY,1,FRIES
syn-41,2022-01-14,PRECEDES 'TREE',2,PALM
syn-41,2022-01-14,PRECEDES 'TREE',2,PINE
syn-41,2022-01-14,PRECEDES 'TREE',2,FAMILY
syn-41,2022-01-14,PRECEDES 'TREE',2,MONEY
syn-41,2022-01-14,FAMOUS ANDREWS,3,LLOYD
syn-41,2022-01-14,FAMOUS ANDREWS,3,DICE
syn-41,2022-01-14,FAMOUS ANDREWS,3,GARFIELD
syn-41,2022-01-14,FAMOUS ANDREWS,3,WYETH
